Дата,Хозяева(Х),Гости(Г),ГолыХ,ГолыГ,Результат,УдарыХ,УдарыГ,Удары по воротам Х,Удары по воротам Г,ФолыХ,ФолыГ,УгловыеХ,УгловыеГ,ЖКХ,ЖКГ,ККХ,ККГ,Победитель,Проигравший
Сезон 11/12,Sevilla,Sociedad,1,0,H,15,11,5,1,20,9,8,1,3,2,0,0
Сезон 11/12,Sp Gijon,Valencia,0,1,A,15,11,4,5,13,19,6,6,1,5,0,0
Сезон 11/12,Ath Bilbao,Betis,2,3,A,18,18,9,6,14,19,10,1,3,4,1,1
Сезон 11/12,Ath Madrid,Santander,4,0,H,17,4,7,0,17,17,5,4,3,2,0,0
Сезон 11/12,Getafe,Vallecano,0,1,A,7,9,2,4,20,14,5,8,3,5,0,0
Сезон 11/12,Levante,Real Madrid,1,0,H,11,14,4,3,20,16,3,6,7,3,0,1
Сезон 11/12,Zaragoza,Espanol,2,1,H,12,14,5,4,23,12,3,4,2,4,0,1
Сезон 11/12,Osasuna,Sevilla,0,0,D,15,11,8,5,18,15,5,3,3,2,0,0
Сезон 11/12,Sociedad,Granada,1,0,H,14,15,4,4,16,16,5,4,5,2,0,0
Сезон 11/12,Villarreal,Mallorca,2,0,H,13,9,9,3,9,14,3,2,0,3,0,0
Сезон 11/12,Ath Madrid,Sp Gijon,4,0,H,19,3,11,1,18,18,11,2,2,4,0,0
Сезон 11/12,Malaga,Ath Bilbao,1,0,H,13,8,4,3,16,20,6,6,1,2,0,0
Сезон 11/12,Santander,Real Madrid,0,0,D,5,16,2,2,20,19,2,10,6,3,0,0
Сезон 11/12,Valencia,Barcelona,2,2,D,9,10,1,7,14,5,4,3,4,1,1,0
Сезон 11/12,Vallecano,Levante,1,2,A,14,9,7,5,15,12,7,5,2,1,1,0
Сезон 11/12,Betis,Zaragoza,4,3,H,9,21,6,8,8,16,2,10,0,2,1,0
Сезон 11/12,Espanol,Getafe,1,0,H,16,9,6,0,25,16,10,0,5,1,0,0
Сезон 11/12,Ath Bilbao,Villarreal,1,1,D,10,15,6,3,22,17,8,4,3,1,1,0
Сезон 11/12,Barcelona,Ath Madrid,5,0,H,18,6,8,2,17,18,8,1,1,1,0,0
Сезон 11/12,Real Madrid,Vallecano,6,2,H,18,16,11,6,7,18,7,6,0,4,1,0
Сезон 11/12,Sevilla,Valencia,1,0,H,12,14,6,6,15,13,4,8,2,3,2,1
Сезон 11/12,Granada,Osasuna,1,1,D,10,20,2,6,20,12,4,6,3,3,0,0
Сезон 11/12,Levante,Espanol,3,1,H,12,18,5,6,11,14,7,8,1,4,0,2
Сезон 11/12,Mallorca,Sociedad,2,1,H,16,16,4,5,14,8,6,1,2,0,0,0
Сезон 11/12,Sp Gijon,Santander,0,0,D,16,8,1,3,15,15,3,5,2,4,0,0
Сезон 11/12,Zaragoza,Malaga,0,0,D,8,9,4,4,19,10,3,7,1,1,0,0
Сезон 11/12,Getafe,Betis,1,0,H,12,9,5,3,13,22,2,4,5,3,0,0
Сезон 11/12,Malaga,Getafe,3,2,H,19,6,8,2,11,22,5,1,2,6,0,1
Сезон 11/12,Osasuna,Mallorca,2,2,D,10,14,6,6,11,16,7,1,2,4,0,1
Сезон 11/12,Santander,Vallecano,1,1,D,7,9,4,5,11,17,3,4,1,4,0,0
Сезон 11/12,Valencia,Granada,1,0,H,23,14,11,5,14,1,10,4,2,0,0,0
Сезон 11/12,Villarreal,Zaragoza,2,2,D,25,16,12,9,3,23,13,4,1,3,0,1
Сезон 11/12,Ath Madrid,Sevilla,0,0,D,15,8,4,5,20,17,7,5,5,6,0,0
Сезон 11/12,Betis,Levante,0,1,A,20,8,4,3,13,11,11,2,2,4,0,0
Сезон 11/12,Espanol,Real Madrid,0,4,A,15,16,3,7,25,6,9,5,4,1,0,0
Сезон 11/12,Sociedad,Ath Bilbao,1,2,A,15,16,4,7,15,16,5,6,1,4,0,0
Сезон 11/12,Sp Gijon,Barcelona,0,1,A,4,14,1,4,19,7,4,5,2,2,0,0
Сезон 11/12,Barcelona,Santander,3,0,H,19,3,6,2,5,17,6,0,0,2,0,0
Сезон 11/12,Getafe,Villarreal,0,0,D,8,14,3,4,18,14,6,2,4,5,0,0
Сезон 11/12,Granada,Ath Madrid,0,0,D,18,20,3,8,13,17,10,8,3,5,0,0
Сезон 11/12,Mallorca,Valencia,1,1,D,11,10,1,3,13,19,10,6,3,4,0,0
Сезон 11/12,Real Madrid,Betis,4,1,H,22,10,10,3,14,15,2,0,1,3,0,0
Сезон 11/12,Levante,Malaga,3,0,H,14,7,4,3,19,12,4,4,3,0,0,1
Сезон 11/12,Sevilla,Sp Gijon,2,1,H,20,15,4,6,14,20,5,7,4,2,0,0
Сезон 11/12,Vallecano,Espanol,0,1,A,6,10,1,4,12,14,6,8,3,3,0,0
Сезон 11/12,Zaragoza,Sociedad,2,0,H,8,13,4,2,13,9,2,6,3,3,0,0
Сезон 11/12,Ath Bilbao,Osasuna,3,1,H,13,11,6,6,15,12,11,3,2,1,0,1
Сезон 11/12,Barcelona,Sevilla,0,0,D,21,6,6,3,9,8,13,3,2,8,0,2
Сезон 11/12,Malaga,Real Madrid,0,4,A,21,12,6,7,7,13,6,1,1,0,0,0
Сезон 11/12,Santander,Espanol,0,1,A,20,14,5,4,13,17,7,3,1,4,0,0
Сезон 11/12,Sp Gijon,Granada,2,0,H,16,19,5,5,15,11,5,5,2,1,0,0
Сезон 11/12,Ath Madrid,Mallorca,1,1,D,20,6,4,3,11,21,15,0,2,6,0,0
Сезон 11/12,Betis,Vallecano,0,2,A,18,12,4,5,17,18,12,7,2,3,0,0
Сезон 11/12,Osasuna,Zaragoza,3,0,H,16,6,7,2,17,24,5,1,2,6,0,0
Сезон 11/12,Sociedad,Getafe,0,0,D,12,12,2,2,11,11,10,5,2,1,0,0
Сезон 11/12,Valencia,Ath Bilbao,1,1,D,22,6,3,3,20,20,9,4,3,4,0,0
Сезон 11/12,Villarreal,Levante,0,3,A,15,9,5,3,7,8,4,4,2,1,0,0
Сезон 11/12,Granada,Barcelona,0,1,A,2,17,0,7,14,9,2,10,3,4,2,0
Сезон 11/12,Sevilla,Santander,2,2,D,22,9,11,5,8,19,14,0,1,3,0,0
Сезон 11/12,Getafe,Osasuna,2,2,D,13,6,4,3,12,19,4,3,2,3,0,0
Сезон 11/12,Levante,Sociedad,3,2,H,10,19,4,5,12,16,6,6,3,1,1,0
Сезон 11/12,Mallorca,Sp Gijon,1,2,A,17,12,5,2,15,12,6,5,4,4,0,0
Сезон 11/12,Real Madrid,Villarreal,3,0,H,13,4,6,3,15,12,4,5,2,3,0,0
Сезон 11/12,Vallecano,Malaga,2,0,H,15,5,6,0,13,10,6,4,2,3,0,1
Сезон 11/12,Zaragoza,Valencia,0,1,A,8,15,0,4,20,16,1,9,3,4,0,0
Сезон 11/12,Ath Bilbao,Ath Madrid,3,0,H,14,11,4,4,9,21,10,8,3,5,0,0
Сезон 11/12,Espanol,Betis,1,0,H,17,9,5,5,9,10,5,8,5,2,0,0
Сезон 11/12,Barcelona,Mallorca,5,0,H,18,2,10,0,11,16,9,1,1,2,0,0
Сезон 11/12,Sociedad,Real Madrid,0,1,A,5,12,3,6,18,18,3,5,5,2,0,0
Сезон 11/12,Valencia,Getafe,3,1,H,13,9,5,3,20,13,5,3,2,2,0,0
Сезон 11/12,Villarreal,Vallecano,2,0,H,11,9,5,1,14,11,5,2,3,5,0,0
Сезон 11/12,Ath Madrid,Zaragoza,3,1,H,18,12,7,4,18,12,5,4,3,3,0,0
Сезон 11/12,Malaga,Espanol,2,1,H,19,7,8,3,12,21,9,3,0,5,0,0
Сезон 11/12,Osasuna,Levante,2,0,H,13,14,5,1,13,13,5,5,1,3,1,0
Сезон 11/12,Santander,Betis,1,0,H,6,22,2,5,21,12,8,7,4,1,0,0
Сезон 11/12,Sp Gijon,Ath Bilbao,1,1,D,11,7,4,3,9,21,2,5,1,3,0,0
Сезон 11/12,Sevilla,Granada,1,2,A,31,15,13,4,7,12,4,7,1,1,0,0
Сезон 11/12,Betis,Malaga,0,0,D,10,9,0,4,16,19,2,7,2,1,0,0
Сезон 11/12,Levante,Valencia,0,2,A,13,8,3,3,13,19,9,5,6,3,0,0
Сезон 11/12,Mallorca,Sevilla,0,0,D,15,11,5,1,20,6,9,8,5,2,0,0
Сезон 11/12,Ath Bilbao,Barcelona,2,2,D,4,16,4,9,26,12,3,5,3,1,1,0
Сезон 11/12,Espanol,Villarreal,0,0,D,19,10,2,1,14,9,7,2,1,3,1,0
Сезон 11/12,Getafe,Ath Madrid,3,2,H,14,11,5,6,17,19,4,5,5,6,1,0
Сезон 11/12,Granada,Santander,0,0,D,16,14,3,2,13,20,5,5,4,5,0,1
Сезон 11/12,Real Madrid,Osasuna,7,1,H,18,4,11,2,9,13,6,1,0,1,0,1
Сезон 11/12,Vallecano,Sociedad,4,0,H,13,10,9,3,24,9,5,2,1,1,0,1
Сезон 11/12,Zaragoza,Sp Gijon,2,2,D,13,7,7,2,15,17,5,3,4,2,0,0
Сезон 11/12,Barcelona,Zaragoza,4,0,H,27,4,11,0,20,17,6,1,2,3,0,0
Сезон 11/12,Valencia,Real Madrid,2,3,A,14,11,5,4,22,19,5,2,3,7,0,0
Сезон 11/12,Villarreal,Betis,1,0,H,11,14,5,4,17,24,3,5,5,2,0,0
Сезон 11/12,Ath Madrid,Levante,3,2,H,26,9,13,5,18,9,7,2,4,2,0,0
Сезон 11/12,Osasuna,Vallecano,0,0,D,10,9,5,2,17,14,6,5,3,5,0,0
Сезон 11/12,Sevilla,Ath Bilbao,1,2,A,8,14,5,5,13,9,1,6,2,2,0,0
Сезон 11/12,Sociedad,Espanol,0,0,D,12,19,1,5,15,10,7,6,4,1,0,0
Сезон 11/12,Sp Gijon,Getafe,2,1,H,19,9,8,1,12,22,8,1,3,8,0,1
Сезон 11/12,Santander,Malaga,1,3,A,11,19,4,7,16,8,5,8,3,2,0,0
Сезон 11/12,Getafe,Barcelona,1,0,H,7,21,1,7,16,6,2,13,4,2,0,0
Сезон 11/12,Real Madrid,Ath Madrid,4,1,H,16,4,7,1,8,25,2,2,1,5,0,2
Сезон 11/12,Vallecano,Valencia,1,2,A,12,10,3,3,14,16,9,3,2,4,0,0
Сезон 11/12,Ath Bilbao,Granada,0,1,A,18,13,4,5,11,15,8,3,2,4,0,0
Сезон 11/12,Betis,Sociedad,2,3,A,20,11,5,7,20,8,7,4,3,3,0,0
Сезон 11/12,Espanol,Osasuna,1,2,A,8,6,3,3,14,14,7,1,4,4,0,1
Сезон 11/12,Levante,Sp Gijon,4,0,H,10,17,6,3,16,10,8,6,3,2,0,0
Сезон 11/12,Mallorca,Santander,2,1,H,12,13,6,4,27,20,5,9,3,2,1,0
Сезон 11/12,Zaragoza,Sevilla,0,1,A,13,14,2,7,20,15,11,8,5,2,1,0
Сезон 11/12,Malaga,Villarreal,2,1,H,10,12,5,8,9,18,5,3,2,3,1,0
Сезон 11/12,Barcelona,Vallecano,4,0,H,12,10,6,4,9,16,5,2,2,3,0,0
Сезон 11/12,Barcelona,Levante,5,0,H,18,6,9,3,12,10,10,4,2,3,0,0
Сезон 11/12,Santander,Villarreal,1,0,H,8,6,1,2,24,18,4,3,2,3,0,0
Сезон 11/12,Sp Gijon,Real Madrid,0,3,A,10,20,5,7,18,12,2,8,4,3,1,0
Сезон 11/12,Valencia,Espanol,2,1,H,8,9,5,4,25,6,9,4,6,5,0,0
Сезон 11/12,Ath Madrid,Vallecano,3,1,H,21,14,8,4,16,18,1,3,1,3,0,0
Сезон 11/12,Granada,Zaragoza,1,0,H,11,18,5,5,8,16,5,6,2,2,0,0
Сезон 11/12,Mallorca,Ath Bilbao,1,1,D,12,7,4,4,30,12,8,5,7,5,0,0
Сезон 11/12,Osasuna,Betis,2,1,H,8,15,3,8,9,5,5,12,3,2,0,0
Сезон 11/12,Sociedad,Malaga,3,2,H,13,11,4,6,12,10,5,4,2,3,0,0
Сезон 11/12,Sevilla,Getafe,3,0,H,15,6,7,1,10,17,9,3,2,4,0,0
Сезон 11/12,Granada,Mallorca,2,2,D,13,11,6,4,10,23,3,5,4,3,0,0
Сезон 11/12,Betis,Valencia,2,1,H,18,7,4,2,11,16,13,5,3,3,0,0
Сезон 11/12,Levante,Sevilla,1,0,H,7,15,3,6,14,18,4,2,2,4,0,0
Сезон 11/12,Real Madrid,Barcelona,1,3,A,17,12,5,7,22,13,3,5,4,3,0,0
Сезон 11/12,Ath Bilbao,Santander,1,1,D,16,6,2,2,13,23,10,1,2,4,0,0
Сезон 11/12,Espanol,Ath Madrid,4,2,H,18,9,11,4,18,18,7,3,3,4,0,0
Сезон 11/12,Getafe,Granada,1,0,H,19,7,7,2,12,9,5,3,4,2,0,0
Сезон 11/12,Malaga,Osasuna,1,1,D,19,7,5,1,8,13,9,1,1,1,0,0
Сезон 11/12,Vallecano,Sp Gijon,1,3,A,19,13,7,7,9,14,9,7,2,2,0,0
Сезон 11/12,Villarreal,Sociedad,1,1,D,19,8,7,2,16,15,9,3,2,2,0,1
Сезон 11/12,Zaragoza,Mallorca,0,1,A,7,14,3,6,16,13,4,4,2,1,0,0
Сезон 11/12,Ath Bilbao,Zaragoza,2,1,H,11,6,5,2,10,23,11,4,1,4,1,1
Сезон 11/12,Mallorca,Getafe,1,2,A,12,6,4,2,22,15,9,3,5,4,0,0
Сезон 11/12,Sevilla,Real Madrid,2,6,A,19,17,6,10,12,10,9,1,3,3,1,1
Сезон 11/12,Sp Gijon,Espanol,1,2,A,12,22,6,9,15,16,6,4,0,2,0,0
Сезон 11/12,Ath Madrid,Betis,0,2,A,31,6,9,4,10,15,14,4,3,3,0,1
Сезон 11/12,Granada,Levante,2,1,H,17,13,6,4,10,9,4,6,1,5,0,0
Сезон 11/12,Osasuna,Villarreal,2,1,H,19,9,6,4,22,14,7,3,2,2,0,0
Сезон 11/12,Santander,Sociedad,0,0,D,11,9,4,4,15,12,8,3,5,2,0,1
Сезон 11/12,Valencia,Malaga,2,0,H,13,18,6,6,21,9,1,5,4,2,0,0
Сезон 11/12,Levante,Mallorca,0,0,D,8,11,2,4,16,23,4,6,2,3,0,0
Сезон 11/12,Malaga,Ath Madrid,0,0,D,11,10,2,3,15,26,5,6,3,5,0,0
Сезон 11/12,Real Madrid,Granada,5,1,H,35,12,12,4,13,9,10,8,1,1,0,0
Сезон 11/12,Santander,Zaragoza,1,0,H,14,8,4,1,16,19,7,1,2,3,0,0
Сезон 11/12,Sociedad,Osasuna,0,0,D,20,9,6,1,10,18,12,5,0,2,0,0
Сезон 11/12,Betis,Sp Gijon,2,0,H,19,11,8,5,14,14,5,3,1,2,0,2
Сезон 11/12,Espanol,Barcelona,1,1,D,14,10,4,3,16,7,4,4,6,1,0,0
Сезон 11/12,Getafe,Ath Bilbao,0,0,D,16,11,2,2,15,12,9,3,3,1,0,0
Сезон 11/12,Vallecano,Sevilla,2,1,H,11,17,4,3,20,17,4,10,4,4,0,0
Сезон 11/12,Villarreal,Valencia,2,2,D,13,13,7,3,17,15,5,6,5,4,0,0
Сезон 11/12,Granada,Vallecano,1,2,A,15,12,6,4,14,12,11,3,5,3,1,0
Сезон 11/12,Mallorca,Real Madrid,1,2,A,8,14,1,9,23,7,4,5,4,1,0,0
Сезон 11/12,Sevilla,Espanol,0,0,D,19,8,3,1,13,16,6,4,1,4,0,0
Сезон 11/12,Valencia,Sociedad,0,1,A,12,7,3,2,7,10,5,0,1,0,0,0
Сезон 11/12,Zaragoza,Getafe,1,1,D,15,9,4,5,10,10,10,10,3,2,0,0
Сезон 11/12,Ath Bilbao,Levante,3,0,H,17,16,9,4,12,9,4,8,2,4,0,1
Сезон 11/12,Ath Madrid,Villarreal,3,0,H,20,3,9,0,13,8,11,2,3,1,0,0
Сезон 11/12,Barcelona,Betis,4,2,H,16,10,9,5,13,15,5,3,3,4,0,1
Сезон 11/12,Osasuna,Santander,0,2,A,8,13,2,5,20,12,8,5,5,3,0,0
Сезон 11/12,Sp Gijon,Malaga,2,1,H,11,10,7,4,24,8,2,8,5,3,0,0
Сезон 11/12,Betis,Sevilla,1,1,D,16,15,2,5,12,13,8,10,5,0,0,1
Сезон 11/12,Espanol,Granada,3,0,H,16,14,8,6,11,12,10,5,1,3,0,0
Сезон 11/12,Santander,Getafe,1,2,A,18,15,8,5,11,13,6,5,1,2,0,0
Сезон 11/12,Sociedad,Ath Madrid,0,4,A,16,15,1,9,8,24,5,3,4,7,0,0
Сезон 11/12,Levante,Zaragoza,0,0,D,6,7,0,3,15,15,6,3,0,0,0,0
Сезон 11/12,Malaga,Barcelona,1,4,A,9,16,6,11,12,13,3,2,1,0,0,0
Сезон 11/12,Osasuna,Valencia,1,1,D,12,9,5,1,20,19,3,6,3,3,0,1
Сезон 11/12,Real Madrid,Ath Bilbao,4,1,H,23,13,10,2,13,9,4,6,3,2,0,1
Сезон 11/12,Vallecano,Mallorca,0,1,A,12,16,4,2,9,17,7,7,1,5,0,0
Сезон 11/12,Villarreal,Sp Gijon,3,0,H,14,8,8,1,15,14,7,3,1,3,0,0
Сезон 11/12,Espanol,Mallorca,1,0,H,12,14,6,5,17,11,3,6,5,2,0,1
Сезон 11/12,Real Madrid,Zaragoza,3,1,H,18,10,6,3,9,12,3,4,1,2,0,0
Сезон 11/12,Vallecano,Ath Bilbao,2,3,A,19,12,10,4,18,14,6,5,2,4,0,0
Сезон 11/12,Villarreal,Barcelona,0,0,D,5,8,2,2,18,12,1,4,3,0,0,0
Сезон 11/12,Betis,Granada,1,2,A,16,12,6,5,9,11,12,6,3,6,0,0
Сезон 11/12,Levante,Getafe,1,2,A,18,10,5,6,11,19,10,3,1,2,0,1
Сезон 11/12,Malaga,Sevilla,2,1,H,9,9,5,3,14,20,6,3,4,7,1,0
Сезон 11/12,Santander,Valencia,2,2,D,11,11,5,4,16,16,5,8,5,5,1,1
Сезон 11/12,Sociedad,Sp Gijon,5,1,H,14,11,9,2,9,16,5,3,0,4,0,0
Сезон 11/12,Osasuna,Ath Madrid,0,1,A,17,9,7,4,22,17,7,7,3,3,0,0
Сезон 11/12,Ath Bilbao,Espanol,3,3,D,20,16,7,6,14,10,13,4,5,3,0,0
Сезон 11/12,Barcelona,Sociedad,2,1,H,18,8,9,5,10,15,6,3,0,2,0,0
Сезон 11/12,Getafe,Real Madrid,0,1,A,5,14,0,5,15,15,3,8,6,0,0,0
Сезон 11/12,Levante,Santander,1,1,D,14,15,6,5,13,8,8,7,2,1,0,0
Сезон 11/12,Mallorca,Betis,1,0,H,11,6,4,0,21,8,4,3,2,1,2,1
Сезон 11/12,Ath Madrid,Valencia,0,0,D,9,7,3,1,25,21,4,4,2,3,0,0
Сезон 11/12,Sevilla,Villarreal,1,2,A,20,16,8,8,13,15,10,4,2,4,0,1
Сезон 11/12,Sp Gijon,Osasuna,1,1,D,11,13,5,5,15,18,6,2,2,2,0,0
Сезон 11/12,Zaragoza,Vallecano,1,2,A,10,9,3,4,15,13,5,11,6,3,0,0
Сезон 11/12,Granada,Malaga,2,1,H,16,9,8,4,13,13,7,6,4,1,0,1
Сезон 11/12,Betis,Ath Bilbao,2,1,H,25,9,5,4,24,10,13,10,5,1,0,1
Сезон 11/12,Osasuna,Barcelona,3,2,H,7,20,3,8,23,7,3,12,2,6,0,0
Сезон 11/12,Santander,Ath Madrid,0,0,D,6,23,1,9,18,25,4,9,4,4,0,0
Сезон 11/12,Espanol,Zaragoza,0,2,A,14,10,4,7,17,24,6,8,2,5,0,0
Сезон 11/12,Malaga,Mallorca,3,1,H,17,8,8,3,8,15,2,3,2,2,0,0
Сезон 11/12,Real Madrid,Levante,4,2,H,26,5,9,3,16,9,14,1,3,2,0,1
Сезон 11/12,Valencia,Sp Gijon,4,0,H,22,5,8,1,19,15,5,5,1,1,0,0
Сезон 11/12,Vallecano,Getafe,2,0,H,13,5,7,0,19,23,4,3,5,3,0,1
Сезон 11/12,Villarreal,Granada,3,1,H,12,14,7,4,15,12,6,5,2,2,0,1
Сезон 11/12,Sociedad,Sevilla,2,0,H,12,13,6,1,17,16,3,6,1,2,0,0
Сезон 11/12,Getafe,Espanol,1,1,D,19,11,8,3,12,14,12,2,2,3,0,1
Сезон 11/12,Real Madrid,Santander,4,0,H,23,8,9,0,16,9,6,4,3,1,0,1
Сезон 11/12,Sevilla,Osasuna,2,0,H,17,11,7,3,10,16,6,5,3,3,0,0
Сезон 11/12,Ath Bilbao,Malaga,3,0,H,13,19,4,7,19,13,11,7,4,1,0,0
Сезон 11/12,Barcelona,Valencia,5,1,H,32,3,15,3,6,15,11,1,0,3,0,0
Сезон 11/12,Granada,Sociedad,4,1,H,20,8,8,1,16,16,5,3,2,4,1,1
Сезон 11/12,Levante,Vallecano,3,5,A,19,12,8,6,11,15,11,3,5,3,0,0
Сезон 11/12,Mallorca,Villarreal,4,0,H,14,9,8,3,17,17,5,4,4,2,0,0
Сезон 11/12,Sp Gijon,Ath Madrid,1,1,D,10,16,3,9,20,20,5,8,5,2,0,0
Сезон 11/12,Zaragoza,Betis,0,2,A,13,10,4,6,16,14,8,3,3,4,0,0
Сезон 11/12,Betis,Getafe,1,1,D,13,7,4,3,18,9,8,7,2,7,0,0
Сезон 11/12,Espanol,Levante,1,2,A,10,5,1,4,13,18,4,4,2,5,0,0
Сезон 11/12,Malaga,Zaragoza,5,1,H,18,14,9,3,12,25,9,1,1,3,0,0
Сезон 11/12,Santander,Sp Gijon,1,1,D,19,15,7,5,17,18,11,4,1,3,0,0
Сезон 11/12,Ath Madrid,Barcelona,1,2,A,10,7,5,3,22,12,6,2,7,5,0,0
Сезон 11/12,Osasuna,Granada,2,1,H,15,16,4,7,19,11,5,5,3,4,1,0
Сезон 11/12,Sociedad,Mallorca,1,0,H,13,12,1,3,8,14,5,8,2,4,0,0
Сезон 11/12,Valencia,Sevilla,1,2,A,10,11,5,4,22,15,8,4,3,2,0,0
Сезон 11/12,Vallecano,Real Madrid,0,1,A,7,9,1,3,17,16,12,5,3,6,1,0
Сезон 11/12,Villarreal,Ath Bilbao,2,2,D,21,13,8,6,22,18,5,7,1,4,0,0
Сезон 11/12,Barcelona,Sp Gijon,3,1,H,15,4,5,1,11,23,13,1,4,7,1,0
Сезон 11/12,Getafe,Malaga,1,3,A,17,9,6,7,16,20,2,2,3,4,0,0
Сезон 11/12,Mallorca,Osasuna,1,1,D,14,9,2,2,15,13,8,8,2,3,0,0
Сезон 11/12,Sevilla,Ath Madrid,1,1,D,20,9,5,6,14,21,1,6,2,5,0,0
Сезон 11/12,Vallecano,Santander,4,2,H,22,9,13,3,15,13,4,3,4,4,0,1
Сезон 11/12,Ath Bilbao,Sociedad,2,0,H,14,16,7,4,13,12,7,10,4,6,0,0
Сезон 11/12,Granada,Valencia,0,1,A,8,5,3,2,11,22,6,1,4,9,0,0
Сезон 11/12,Real Madrid,Espanol,5,0,H,22,6,12,1,18,14,10,3,1,3,0,0
Сезон 11/12,Zaragoza,Villarreal,2,1,H,12,11,4,5,20,18,5,3,2,3,0,0
Сезон 11/12,Levante,Betis,3,1,H,7,16,4,5,20,7,2,7,5,3,0,0
Сезон 11/12,Betis,Real Madrid,2,3,A,14,20,6,10,13,15,3,5,1,3,0,0
Сезон 11/12,Malaga,Levante,1,0,H,24,10,4,3,11,16,11,2,4,2,0,0
Сезон 11/12,Sociedad,Zaragoza,3,0,H,13,7,7,2,14,15,4,2,2,1,0,1
Сезон 11/12,Sp Gijon,Sevilla,1,0,H,15,18,7,3,21,7,5,7,6,4,0,1
Сезон 11/12,Ath Madrid,Granada,2,0,H,14,10,3,3,16,10,9,4,2,2,0,1
Сезон 11/12,Espanol,Vallecano,5,1,H,17,13,10,6,26,23,3,6,4,2,0,0
Сезон 11/12,Osasuna,Ath Bilbao,2,1,H,17,17,6,4,17,22,8,7,2,7,0,0
Сезон 11/12,Santander,Barcelona,0,2,A,1,23,0,8,21,14,3,6,6,0,0,0
Сезон 11/12,Valencia,Mallorca,2,2,D,23,9,8,4,13,13,13,6,1,4,1,0
Сезон 11/12,Villarreal,Getafe,1,2,A,16,7,4,4,12,11,4,4,3,3,0,0
Сезон 11/12,Getafe,Sociedad,1,0,H,11,16,1,5,14,18,5,9,4,4,0,0
Сезон 11/12,Granada,Sp Gijon,2,1,H,13,8,4,2,15,11,5,3,0,1,1,0
Сезон 11/12,Sevilla,Barcelona,0,2,A,12,17,2,9,15,12,7,4,3,3,0,0
Сезон 11/12,Vallecano,Betis,3,0,H,13,7,7,2,19,25,7,3,2,2,0,0
Сезон 11/12,Zaragoza,Osasuna,1,1,D,17,9,3,3,18,15,4,4,5,2,0,0
Сезон 11/12,Ath Bilbao,Valencia,0,3,A,11,22,3,7,16,25,5,3,3,6,1,0
Сезон 11/12,Levante,Villarreal,1,0,H,11,6,4,1,14,18,10,3,3,4,0,1
Сезон 11/12,Mallorca,Ath Madrid,2,1,H,9,25,3,8,18,10,2,10,4,1,1,0
Сезон 11/12,Real Madrid,Malaga,1,1,D,18,5,6,2,21,9,5,3,2,1,0,0
Сезон 11/12,Espanol,Santander,3,1,H,15,8,7,3,15,21,6,2,4,2,0,1
Сезон 11/12,Barcelona,Granada,5,3,H,18,6,8,3,10,13,4,2,2,7,1,0
Сезон 11/12,Osasuna,Getafe,0,0,D,19,12,7,2,16,15,4,5,2,0,0,0
Сезон 11/12,Ath Madrid,Ath Bilbao,2,1,H,21,3,8,2,18,8,5,5,4,3,0,0
Сезон 11/12,Sociedad,Levante,1,3,A,9,10,3,6,10,19,7,3,2,6,1,0
Сезон 11/12,Sp Gijon,Mallorca,2,3,A,22,11,6,4,20,20,9,3,2,4,0,0
Сезон 11/12,Valencia,Zaragoza,1,2,A,28,6,10,2,9,10,9,0,3,4,0,2
Сезон 11/12,Villarreal,Real Madrid,1,1,D,10,22,2,8,23,17,5,8,5,5,0,2
Сезон 11/12,Betis,Espanol,1,1,D,9,12,2,4,15,17,3,4,1,2,0,0
Сезон 11/12,Malaga,Vallecano,4,2,H,15,11,6,7,9,14,7,4,3,4,0,0
Сезон 11/12,Santander,Sevilla,0,3,A,9,19,3,7,14,13,6,6,4,3,1,0
Сезон 11/12,Getafe,Valencia,3,1,H,9,10,4,4,20,15,1,9,3,6,0,0
Сезон 11/12,Mallorca,Barcelona,0,2,A,10,18,2,6,17,6,5,8,2,1,0,1
Сезон 11/12,Real Madrid,Sociedad,5,1,H,19,11,10,4,14,8,9,3,1,4,0,0
Сезон 11/12,Ath Bilbao,Sp Gijon,1,1,D,12,11,4,4,15,18,2,3,2,4,0,0
Сезон 11/12,Betis,Santander,1,1,D,18,11,7,5,12,20,3,9,3,5,0,0
Сезон 11/12,Espanol,Malaga,1,2,A,8,12,3,6,17,10,6,6,3,1,0,0
Сезон 11/12,Levante,Osasuna,0,2,A,20,12,7,6,12,14,5,6,2,2,0,0
Сезон 11/12,Vallecano,Villarreal,0,2,A,19,13,4,5,18,14,7,3,3,1,0,0
Сезон 11/12,Zaragoza,Ath Madrid,1,0,H,12,12,3,2,14,19,6,9,0,5,0,0
Сезон 11/12,Granada,Sevilla,0,3,A,20,21,4,10,10,15,12,1,4,4,0,0
Сезон 11/12,Barcelona,Ath Bilbao,2,0,H,20,4,14,1,11,14,10,4,1,3,0,0
Сезон 11/12,Malaga,Betis,0,2,A,20,7,6,2,9,21,8,1,1,4,0,0
Сезон 11/12,Osasuna,Real Madrid,1,5,A,13,13,1,7,17,14,3,4,2,1,1,0
Сезон 11/12,Santander,Granada,0,1,A,7,16,2,6,20,11,3,5,4,2,0,0
Сезон 11/12,Sp Gijon,Zaragoza,1,2,A,14,11,6,5,20,30,7,6,3,7,0,0
Сезон 11/12,Ath Madrid,Getafe,3,0,H,8,10,4,3,25,10,7,3,1,2,0,0
